ANON_ID,AGE_GROUP,INCOME_CATEGORY,HOUSEHOLD_OCCUPANCY,CHILDREN_AT_HOME,HOUSEHOLD_SIZE,NUMBER_OF_BEDROOMS,OCCUPATION,EMPLOYMENT_STATUS,HIGHEST_QUALIFICATION,HOME_OWNERSHIP,HOME_TYPE,HOME_VALUE,SOCIAL_GRADE,TARIFF_GROUP,Cluster_Comp04_k02,Cluster_Comp04_k03,Cluster_Comp04_k04,Cluster_Comp04_k05,Cluster_Comp04_k06,Cluster_Comp04_k07,Cluster_Comp04_k08,Cluster_Comp04_k09,Cluster_Comp06_k02,Cluster_Comp06_k03,Cluster_Comp06_k04,Cluster_Comp06_k05,Cluster_Comp06_k06,Cluster_Comp06_k07,Cluster_Comp06_k08,Cluster_Comp06_k09,Group
99c3e131a9ec2c5049e73dd26bfd5615da26248792ccfd02691b6658070ad16c,65-74,"30,000-39,999",Couple Household,0,2,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,500k+,Social grade B,EDF Essentials,1.0,2.0,3.0,4.0,5.0,6.0,5.0,6.0,0.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0
3c836c424a2176cbbe5c31cd47298042c1d5c6140acbd9ecc8981b71cd3ea903,55-64,"100,000+",Couple Household,0,2,5+,Director/Managerial,Employed,University Degree or Higher,Owner Occupied,Detached House,500k+,Social grade B,Deemed,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0
9a44def1b118a815c9c2576adf1e3455f991e3e0346f1455aba529960d904d73,35-44,"50,000-74,999",Couple Household,1,3-4,2,Professional,Employed,University Degree or Higher,Owner Occupied,Terraced House,250-500k,Social grade C1,Easy Online,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
98047d834bbc0ecd55f5a01ae028a7b578bd9248109a9a3bb56bb0db586fc04f,18-24,"100,000+",Multi-Occupancy Household,0,3-4,5+,Professional,Employed,University Degree or Higher,Private Renting,Flat or Maisonette,500k+,Social grade B,Fix Total Service,0.0,0.0,2.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
c6be7f63eb7e8aca1be5d856de6fe1bb1577d59575a76735732a2a3eb32d5dc7,55-64,"30,000-39,999",Couple Household,0,2,3,Skilled Manual Worker,Employed,A Level Equivalent,Owner Occupied,Detached House,150-250k,Social grade C2,EDF Essentials,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1
e9713d39d7913de05369ef6717dfe3d8a0bd264d1bde3c7159ac6bfd28601557,35-44,"20,000-29,999",Single Adult Household,0,2,2,Looking after home,Not Employed,A Level Equivalent,Social Renting,Terraced House,0-100k,Social grade D,Fix Total Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35286ee2f8408bf0b1e774a0108dd12d4bbd657dde603bf8ff35bad233ca64f4,55-64,"50,000-74,999",Couple Household,0,2,5+,Looking after home,Not Employed,University Degree or Higher,Owner Occupied,Detached House,250-500k,Social grade C1,Essentials Exclusive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
d105ef882e09d20300e5ddd9ae01da88e4f1b292f4a072b265afd53a75618ebf,35-44,"50,000-74,999",Couple Household,2+,3-4,3,Skilled Manual Worker,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,250-500k,Social grade C2,Engage,1.0,1.0,1.0,1.0,3.0,3.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0
f4b413ff206c45c1c2144764add2525d09c2064b71bf946944e29ce46f2580b2,65-74,"20,000-29,999",Single Adult Household,0,1,1,Retired,Not Employed,University Degree or Higher,Private Renting,Flat or Maisonette,250-500k,Social grade C1,EDF Essentials,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
029cf457eace7f2a0ed8f55912f926ba9855f3748a117f73fc9b2d76e72a1207,65-74,"20,000-29,999",Couple Household,0,2,3,Retired,Not Employed,Secondary Education or Less,Owner Occupied,Semi-Detached House,250-500k,Social grade C2,Easy Online,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
b2bf72d74ab2b253e91862d443f9276f0b2508d9fed7e03c311f955a737a0db3,75+,"40,000-49,999",Single Adult Household,0,2,4,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade B,Fix Total Service,1.0,0.0,0.0,1.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1
35c5e4aacb7fa66170714b9d6b72fa6199d3092ba039ccda6d6995fcb5d0c6a5,35-44,"50,000-74,999",Couple Household,2+,3-4,3,Skilled Manual Worker,Employed,University Degree or Higher,Private Renting,Terraced House,250-500k,Social grade B,Standard,0.0,0.0,2.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
e997f9f0a2ff589f81a902fe0d9edaa0d88067ab390e32432dad5bc422e8f8e5,55-64,"75,000-99,999",Couple Household,0,2,4,Professional,Employed,University Degree or Higher,Owner Occupied,Detached House,500k+,Social grade C1,Standard,0.0,2.0,3.0,4.0,5.0,6.0,5.0,6.0,0.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,1
152601bc17d06ef4016f925657e574a322125f973481f2ef417a54dbedadd4ab,18-24,"75,000-99,999",Couple Household,2+,3-4,4,Professional,Employed,University Degree or Higher,Owner Occupied,Detached House,500k+,Social grade B,Standard,1.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,5.0,0
c2eac281cfda0c5be9f82108543d862cf7cbb28accad3828e843d017e287d7cf,35-44,"50,000-74,999",Couple Household,2+,3-4,3,Skilled Manual Worker,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,150-250k,Social grade B,Engage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2e95290cc593c1c6e0fd0d0e232f6bde3e522ac267e071a5ee9658ae7458dad2,55-64,"100,000+",Couple Household,0,2,4,Looking after home,Not Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,500k+,Social grade B,EDF Essentials,1.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,2.0,1.0,2.0,2.0,5.0,6.0,4.0,0
8b9e7c6df0b3bf4cabb3885d7cb81ec8057c5fd2f06c74b1c0d00a9d72e4f3d1,45-54,"100,000+",Couple Household,1,3-4,4,Director/Managerial,Employed,A Level Equivalent,Owner Occupied,Detached House,500k+,Social grade A,EDF Essentials,0.0,2.0,3.0,4.0,4.0,5.0,6.0,7.0,0.0,2.0,3.0,4.0,4.0,5.0,6.0,7.0,1
162f841ac6ea9a327130b2c2c54cfa25f35cd78678f68a3c776e4e931830776c,45-54,"75,000-99,999",Couple Household,2+,3-4,4,Professional,Employed,University Degree or Higher,Owner Occupied,Detached House,250-500k,Social grade C1,Easy Online,0.0,1.0,2.0,3.0,1.0,2.0,3.0,3.0,0.0,0.0,1.0,2.0,2.0,4.0,3.0,4.0,1
aa27e334abe87dc0cd53ba94ff63a791905ff614b0e18bba2922f4cb7fe497e9,35-44,"50,000-74,999",Couple Household,0,2,3,Professional,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,250-500k,Social grade B,EDF Essentials,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
320973a0d7774000f695486db838815fd69b1335e78cc5ea2de2c9f4073c729d,55-64,"20,000-29,999",Couple Household,0,2,4,Director/Managerial,Employed,University Degree or Higher,Owner Occupied,Detached House,250-500k,Social grade B,Easy Online,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
376bd1b9f819fe18b9348f5af8e81c35ebaa4566742b9cf119ac3d0910cf53b8,55-64,"50,000-74,999",Couple Household,0,2,5+,Office Worker,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,250-500k,Social grade C1,Deemed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7c3540686a2915f2ba7c0d4802323d98804d68716f1fd0aae4e3418de12203ec,55-64,"20,000-29,999",Single Adult Household,0,2,2,Service Sector,Employed,GCSE Equivalent,Owner Occupied,Terraced House,150-250k,Social grade D,EDF Essentials,1.0,0.0,1.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,2.0,4.0,5.0,6.0,7.0,1
6aa1ef40b83d19012a22058080b2dd33e6d4f63bf086c82414df709035e2ff10,65-74,"20,000-29,999",Couple Household,0,2,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade B,Standard,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,1
62c0559d63a555600f7f40c28f22e8c15d82dc54767f0ef65c542ccd71b7da4f,55-64,"100,000+",Couple Household,2+,3-4,4,Professional,Employed,University Degree or Higher,Owner Occupied,Detached House,250-500k,Social grade B,EDF Essentials,0.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1
e3fc64931c18ee3fa522e6d1f1db36c3ab23dbf0d78eaacf105ecd203fe22641,35-44,"10,000-19,999",Couple Household,2+,3-4,3,Service Sector,Employed,GCSE Equivalent,Social Renting,Semi-Detached House,150-250k,Social grade D,Fix Total Service,0.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,0
38bb852b4ef7210ad7f3b29cd0a88846e87aca930c82c4bdf9278b5a6f97c55e,45-54,"40,000-49,999",Couple Household,1,3-4,3,Professional,Employed,GCSE Equivalent,Owner Occupied,Semi-Detached House,150-250k,Social grade D,Fix Total Service,1.0,2.0,1.0,2.0,3.0,5.0,2.0,4.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,5.0,1
6e77d95675c8945c4fe59ab7b3b5b790724e076de77e18e3a2d48ede976f12fa,65-74,"20,000-29,999",Couple Household,0,2,2,Retired,Not Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,150-250k,Social grade C1,EDF Essentials,0.0,0.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0
608aa1b5ede85823fe219d1b383d27383cd6a27f3137839d8e3df6be1a05daca,35-44,"50,000-74,999",Couple Household,1,3-4,2,Professional,Employed,University Degree or Higher,Private Renting,Flat or Maisonette,150-250k,Social grade C1,Deemed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
35c2df60ad29329f8eb4247096ea0d74b49397a4e417187c37584607ed196655,65-74,"50,000-74,999",Couple Household,0,2,4,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,500k+,Social grade B,Engage,1.0,1.0,1.0,2.0,3.0,3.0,4.0,4.0,0.0,2.0,1.0,2.0,4.0,5.0,6.0,7.0,0
1cba45029f999f60f75f38ec7ef8e223805c683109d1010a9d2e1b3a4fc3ca31,75+,"20,000-29,999",Single Adult Household,0,1,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Terraced House,500k+,Social grade B,EDF Essentials,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
b3c2f518b875bea81c6792474fdb17c71fb4696838c61694ed54a20082a13561,75+,"75,000-99,999",Couple Household,0,2,4,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,500k+,Social grade B,Deemed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
981fb2cd36c3e2b0479ffb71ce33b93eb82a602c4320caff0a6871ea712f1879,45-54,"50,000-74,999",Couple Household,2+,3-4,4,Professional,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,250-500k,Social grade B,EDF Essentials,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,5.0,6.0,1
e9d01c452b4ea0d385c40f8b487fe044fa8db7487a79f08d3ac49d4aa2e1573e,75+,"10,000-19,999",Single Adult Household,0,1,3,Retired,Not Employed,Secondary Education or Less,Owner Occupied,Terraced House,250-500k,Social grade C2,Easy Online,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
c4885171e7a437ba4c59c4dfbd6f17ef48c3498dae935a9c0f7d7cd44ecbc34c,65-74,"10,000-19,999",Single Adult Household,0,1,5+,Retired,Not Employed,University Degree or Higher,Owner Occupied,Terraced House,500k+,Social grade C1,EDF Essentials,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
f65d98d846fa18579a9797f22f4f41535bc73e116804e5e924eb350abf9efc48,55-64,"20,000-29,999",Single Adult Household,0,1,2,Office Worker,Employed,GCSE Equivalent,Owner Occupied,Semi-Detached House,100-150k,Social grade D,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8618b460c73d25c848290d42e74c3547ae7a21ca12c47a3f5b3b8f7c4e35b5bc,55-64,"75,000-99,999",Couple Household,1,3-4,5+,Director/Managerial,Employed,University Degree or Higher,Owner Occupied,Detached House,500k+,Social grade B,Standard,0.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0
f28a728168e6aa78daf248e6a924bbec0d9c3b1b89d4f7f11bf51be21fb6ba86,75+,"10,000-19,999",Single Adult Household,0,1,2,Retired,Not Employed,A Level Equivalent,Owner Occupied,Flat or Maisonette,100-150k,Social grade C1,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
050845d59bd2806ff4553013995d878f5397b311a01648651c5b4395c688cc50,75+,"20,000-29,999",Single Adult Household,0,2,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade C1,EDF Essentials,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,0.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,1
b7e192f1b92bd7f24f4da691eefb579761681b67e7f2a7e1a12874b77bd5e1c3,75+,"20,000-29,999",Single Adult Household,0,2,4,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade A,EDF Essentials,1.0,1.0,2.0,3.0,1.0,2.0,3.0,5.0,0.0,0.0,1.0,2.0,2.0,4.0,3.0,4.0,1
70ff2ec3fce6764ef0f3e38fd40c883d9c0d6757851c680e48d4fdb123af4521,55-64,"30,000-39,999",Couple Household,0,2,3,Skilled Manual Worker,Employed,A Level Equivalent,Owner Occupied,Terraced House,100-150k,Social grade C2,EDF Essentials,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,1.0,0
8e769b241091fcf91c1182101673626392473360421b0ce02681f157a6ad4b4c,65-74,"40,000-49,999",Couple Household,0,2,3,Looking after home,Not Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,250-500k,Social grade C1,Deemed,0.0,0.0,2.0,3.0,1.0,2.0,3.0,3.0,0.0,2.0,1.0,2.0,2.0,4.0,3.0,1.0,0
23ebb3ff6ef147092cd840c32e4463a9dcfc4c538b7c985dc47ab57971718ccb,45-54,"50,000-74,999",Couple Household,2+,3-4,3,Skilled Manual Worker,Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,150-250k,Social grade C2,Standard,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0
1c2ed62b59080710c468b874c09552ffd6f09160520c08c1add99e6787cfa219,45-54,"50,000-74,999",Couple Household,2+,3-4,3,Professional,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,150-250k,Social grade C1,EDF Essentials,0.0,0.0,2.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,1.0,1
7672254442bf188de86f923c538bfed53d48178ca2c61f21bf1741cf47b50b38,65-74,"20,000-29,999",Single Adult Household,0,1,2,Retired,Not Employed,A Level Equivalent,Owner Occupied,Terraced House,0-100k,Social grade C1,Deemed,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
77848ee8042a4f425374331030f02bb162e035ced5dabaeb48e1972fffa56c70,45-54,"100,000+",Single Adult Household,0,1,2,Professional,Employed,University Degree or Higher,Private Renting,Flat or Maisonette,250-500k,Social grade C1,Safeguard Assist,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
e170f4df04b2c3292de6546e8e25157cfd2c9a02c5a4805d02b430edf71a1c35,55-64,"40,000-49,999",Couple Household,0,2,3,Office Worker,Employed,GCSE Equivalent,Owner Occupied,Semi-Detached House,250-500k,Social grade C1,Deemed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1
1b47b1ff3476d76c669092ff3227b63a8c03ee82682aaae5ea062654baea9448,65-74,"20,000-29,999",Couple Household,0,2,4,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,150-250k,Social grade C1,Standard,0.0,0.0,2.0,3.0,1.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,2.0,4.0,3.0,4.0,1
22263f6fd6d0241f1a4efa326bc9142c05b155ec0a7b6eb234e36c2fec4cf156,55-64,"40,000-49,999",Couple Household,0,2,3,Looking after home,Not Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,150-250k,Social grade C1,Easy Online,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cdfbc0d6fcd84f75370f794d7b787c7336d8a4b577327d90e852957261062872,55-64,"40,000-49,999",Couple Household,0,2,4,Skilled Manual Worker,Employed,A Level Equivalent,Owner Occupied,Detached House,150-250k,Social grade B,Deemed,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
e46ef04a2278157536247eb14e2975b84160777436779c2400a5ee29ef916479,65-74,"20,000-29,999",Couple Household,0,2,4,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade B,EDF Essentials,0.0,0.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0
e79709d377e20a0202ef8b7172fe094c2af1e569e9f2dab92ac6c0b7a51e61fb,55-64,"75,000-99,999",Single Adult Household,0,1,2,Retired,Not Employed,University Degree or Higher,Owner Occupied,Flat or Maisonette,250-500k,Social grade B,Deemed,0.0,0.0,2.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,5.0,0
8d606eeffaed80dba63c8b58b3c8c5268854bb561079c9c09ed798b4262b0c1c,25-34,"100,000+",Single Adult Household,1,2,1,Professional,Employed,University Degree or Higher,Private Renting,Flat or Maisonette,500k+,Social grade C1,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
d309676c584ba3383200ce22464685371e32a78674c402ddae34ea245d63e1ac,75+,"10,000-19,999",Single Adult Household,0,1,3,Retired,Not Employed,Secondary Education or Less,Owner Occupied,Semi-Detached House,150-250k,Social grade C1,Fix Total Service,0.0,1.0,0.0,3.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
fcdd7c851bc135a412f020ef3ca0915a2cf8f234ab1e0655871bbb0feb8cbfd2,65-74,"30,000-39,999",Couple Household,0,2,4,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade C1,EDF Essentials,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
81ad824aae0b380874dbe04b1acbc4e88e9b83929aafea3433388a0af583fff0,65-74,"20,000-29,999",Couple Household,0,2,4,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade C1,EDF Essentials,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0
1ef168fe106d8d8e7a01da29b1a1f2269deadb52bcf78aebaed3534c03c038b8,35-44,"100,000+",Couple Household,2+,3-4,5+,Professional,Employed,University Degree or Higher,Owner Occupied,Terraced House,500k+,Social grade B,EDF Essentials,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
034d4493bbb8bd1ae4b7496160610c6a2ab00100a79a7c5140c6cf87d0ee15e4,55-64,"100,000+",Couple Household,0,2,5+,Director/Managerial,Employed,University Degree or Higher,Owner Occupied,Terraced House,500k+,Social grade B,EDF Essentials,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0
267e59707715c43da86ae9ca79eb4d52605b9401eafbd0d675f97bc85162f85b,45-54,"30,000-39,999",Single Adult Household,1,2,3,Skilled Manual Worker,Employed,GCSE Equivalent,Owner Occupied,Terraced House,150-250k,Social grade C2,EDF Essentials,1.0,2.0,3.0,1.0,2.0,4.0,5.0,6.0,0.0,2.0,3.0,2.0,5.0,2.0,5.0,6.0,1
fcda4e35d3fc50f323885083d4483295a9b25154fd1e35d9272c001f07e4566f,25-34,"50,000-74,999",Couple Household,2+,3-4,3,Service Sector,Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade C1,Standard,1.0,1.0,1.0,3.0,1.0,0.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0
97ec3977fb5cb32d6b8b2159e8c4bdb83491b6fbad3ae774f1ef366a20e578c2,25-34,"50,000-74,999",Couple Household,2+,3-4,3,Professional,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,250-500k,Social grade B,EDF Essentials,1.0,1.0,1.0,2.0,3.0,3.0,4.0,4.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,5.0,0
f1403adec8c781cad2294ab993a08af5d176419dec91a14805b71f10dd50fa61,45-54,"75,000-99,999",Couple Household,2+,3-4,4,Professional,Employed,University Degree or Higher,Owner Occupied,Detached House,500k+,Social grade B,Standard,1.0,2.0,3.0,1.0,2.0,4.0,5.0,6.0,0.0,2.0,3.0,2.0,5.0,2.0,5.0,6.0,0
bcb34d7ac8274598635d87983e987870a14949908879fe64de5157210825b876,45-54,"50,000-74,999",Couple Household,1,3-4,5+,Professional,Employed,University Degree or Higher,Owner Occupied,Terraced House,250-500k,Social grade C1,EDF Essentials,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
f6a06e2f0b25f359aa638bc38a08d5cba9740454ef3d91359e9989835ab7d625,35-44,"50,000-74,999",Couple Household,2+,3-4,3,Professional,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,250-500k,Social grade B,EDF Essentials,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0
9969172f845915fc8813a7129a5e5b75182dd0a331aa44feac7b23eec958bfbc,25-34,"50,000-74,999",Couple Household,2+,3-4,3,Professional,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,150-250k,Social grade C1,Standard,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1
d6016bcf4c80962813b571ec1a71b08e6e51598ccd05e80a96ce81f48421c54d,25-34,"50,000-74,999",Couple Household,2+,3-4,3,Professional,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,150-250k,Social grade C1,EDF Essentials,1.0,1.0,1.0,3.0,3.0,3.0,4.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1
951e5f5473add875d469fd25c96ddc77b2411eb08d8bcc310ed7bcdcc1784282,55-64,"20,000-29,999",Single Adult Household,0,2,2,Skilled Manual Worker,Employed,A Level Equivalent,Owner Occupied,Flat or Maisonette,0-100k,Social grade C2,EDF Essentials,0.0,1.0,2.0,3.0,1.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,4.0,0
f41d1805d6eade4f493975513f3e120446c7d333f7d80e523bce2de76916bb2d,35-44,"40,000-49,999",Couple Household,2+,3-4,3,Professional,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,150-250k,Social grade C1,Standard,0.0,1.0,1.0,0.0,3.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0
d0f74f07a96dc49a7749c5cd61c0933703e5106f4f8b631b82be028449f34b42,65-74,"50,000-74,999",Couple Household,0,2,4,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade A,Fix Total Service,0.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1
8228177e5a35b3aee05a2da304b6535febcb593ad240244d851370972ccffa24,65-74,"30,000-39,999",Couple Household,0,2,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade A,Standard,0.0,0.0,2.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,1.0,1
473f4cf9e2f997e57415645f1dbfabc2f1a39554694b11cc30d4496c9289459e,35-44,"50,000-74,999",Couple Household,2+,3-4,3,Professional,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,250-500k,Social grade B,Deemed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
321251e3c86153a3b986c01d8cb2b20a56da7284a6b36b02caf414673c8b321d,55-64,"50,000-74,999",Couple Household,1,3-4,3,Skilled Manual Worker,Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade C2,Standard,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1
8bd3e134640c2ae534dc09a95b9004cc0930ab000bec00c47301084a38b488de,65-74,"50,000-74,999",Couple Household,0,2,4,Retired,Not Employed,University Degree or Higher,Owner Occupied,Detached House,250-500k,Social grade C1,EDF Essentials,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
